,Unnamed: 0,State,County,Violent crime total,Murder/NNMS,Rape,Robbery,Aggravated assault,Property crime total,Burglary,Larceny/theft,Motor vehicle theft,FELONY,VIOLENT,DEALER,PERMIT,TRAINING,REGISTRATION,UNIVERSAL,ASSAULT,OPENCARRYH,OPENCARRYPERMITH,PERMITCONCEALED,NOSYG,LAWTOTAL,Strictness,Const_Carry,Population,_merge
177,179,Florida,Collier,864,8,124,144,588,3884,433,3177,274,1,0,0,0,0,0,0,0,1,1,1,0,30,More regulations,Non constituitional carry,384902,both
178,180,Florida,Escambia,1451,24,149,299,979,7196,1540,5117,539,1,0,0,0,0,0,0,0,1,1,1,0,30,More regulations,Non constituitional carry,318316,both
179,181,Florida,Flagler,172,3,36,8,125,1022,150,803,69,1,0,0,0,0,0,0,0,1,1,1,0,30,More regulations,Non constituitional carry,115081,both
180,182,Florida,Gadsden,77,0,15,7,55,264,114,138,12,1,0,0,0,0,0,0,0,1,1,1,0,30,More regulations,Non constituitional carry,45660,both
181,183,Florida,Gilchrist,33,0,8,1,24,145,53,68,24,1,0,0,0,0,0,0,0,1,1,1,0,30,More regulations,Non constituitional carry,18582,both
182,184,Florida,Hernando,465,6,58,43,358,2258,397,1690,171,1,0,0,0,0,0,0,0,1,1,1,0,30,More regulations,Non constituitional carry,193920,both
183,185,Florida,Highlands,209,5,20,40,144,1755,401,1279,75,1,0,0,0,0,0,0,0,1,1,1,0,30,More regulations,Non constituitional carry,106221,both
184,186,Florida,Hillsborough,1752,32,248,278,1194,11353,1460,8948,945,1,0,0,0,0,0,0,0,1,1,1,0,30,More regulations,Non constituitional carry,1471968,both
185,187,Florida,Indian River,274,5,24,18,227,1398,177,1123,98,1,0,0,0,0,0,0,0,1,1,1,0,30,More regulations,Non constituitional carry,159923,both
186,188,Florida,Jefferson,69,1,2,1,65,157,61,82,14,1,0,0,0,0,0,0,0,1,1,1,0,30,More regulations,Non constituitional carry,14246,both
187,189,Florida,Lake,445,3,66,51,325,2231,567,1404,260,1,0,0,0,0,0,0,0,1,1,1,0,30,More regulations,Non constituitional carry,367118,both
188,190,Florida,Lee,1236,9,191,256,780,4632,806,3398,428,1,0,0,0,0,0,0,0,1,1,1,0,30,More regulations,Non constituitional carry,770577,both
189,191,Florida,Leon,322,1,35,22,264,1447,273,1059,115,1,0,0,0,0,0,0,0,1,1,1,0,30,More regulations,Non constituitional carry,293582,both
190,192,Florida,Levy,462,1,17,2,442,527,225,243,59,1,0,0,0,0,0,0,0,1,1,1,0,30,More regulations,Non constituitional carry,41503,both
191,193,Florida,Manatee,1368,10,179,173,1006,4650,648,3659,343,1,0,0,0,0,0,0,0,1,1,1,0,30,More regulations,Non constituitional carry,403253,both
192,194,Florida,Marion,1014,24,171,96,723,3987,853,2614,520,1,0,0,0,0,0,0,0,1,1,1,0,30,More regulations,Non constituitional carry,365579,both
193,195,Florida,Martin,293,3,83,34,173,1528,199,1265,64,1,0,0,0,0,0,0,0,1,1,1,0,30,More regulations,Non constituitional carry,161000,both
194,196,Florida,Miami-Dade,5353,90,478,1294,3491,31822,2869,25805,3148,1,0,0,0,0,0,0,0,1,1,1,0,30,More regulations,Non constituitional carry,2716940,both
195,197,Florida,Nassau,174,1,35,4,134,919,332,514,73,1,0,0,0,0,0,0,0,1,1,1,0,30,More regulations,Non constituitional carry,88625,both
196,198,Florida,Okaloosa,535,7,82,39,407,2375,271,1912,192,1,0,0,0,0,0,0,0,1,1,1,0,30,More regulations,Non constituitional carry,210738,both
197,199,Florida,Orange,4874,58,437,1112,3267,20832,3236,15470,2126,1,0,0,0,0,0,0,0,1,1,1,0,30,More regulations,Non constituitional carry,1393452,both
198,200,Florida,Osceola,678,9,80,86,503,4509,830,3408,271,1,0,0,0,0,0,0,0,1,1,1,0,30,More regulations,Non constituitional carry,375751,both
199,201,Florida,Palm Beach,1589,31,215,290,1053,9137,1073,7255,809,1,0,0,0,0,0,0,0,1,1,1,0,30,More regulations,Non constituitional carry,1496770,both
200,202,Florida,Pasco,1452,13,225,259,955,6456,993,4969,494,1,0,0,0,0,0,0,0,1,1,1,0,30,More regulations,Non constituitional carry,553947,both
201,203,Florida,Pinellas,466,7,91,62,306,3831,507,3090,234,1,0,0,0,0,0,0,0,1,1,1,0,30,More regulations,Non constituitional carry,974996,both
202,204,Florida,Polk,1166,10,63,128,965,5089,971,3572,546,1,0,0,0,0,0,0,0,1,1,1,0,30,More regulations,Non constituitional carry,724777,both
203,205,Florida,Santa Rosa,209,4,54,14,137,1360,276,973,111,1,0,0,0,0,0,0,0,1,1,1,0,30,More regulations,Non constituitional carry,184313,both
204,206,Florida,Sarasota,475,3,26,64,382,4183,583,3398,202,1,0,0,0,0,0,0,0,1,1,1,0,30,More regulations,Non constituitional carry,433742,both
205,207,Florida,Seminole,445,4,83,45,313,2551,392,1977,182,1,0,0,0,0,0,0,0,1,1,1,0,30,More regulations,Non constituitional carry,471826,both
206,208,Florida,St. Johns,281,5,24,32,220,2104,297,1657,150,1,0,0,0,0,0,0,0,1,1,1,0,30,More regulations,Non constituitional carry,328297,both
207,209,Florida,St. Lucie,259,2,42,36,179,1160,210,842,108,1,0,0,0,0,0,0,0,1,1,1,0,30,More regulations,Non constituitional carry,264672,both
208,210,Florida,Sumter,176,5,15,13,143,884,194,589,101,1,0,0,0,0,0,0,0,1,1,1,0,30,More regulations,Non constituitional carry,132420,both
209,211,Florida,Volusia,546,7,60,87,392,2205,421,1572,212,1,0,0,0,0,0,0,0,1,1,1,0,30,More regulations,Non constituitional carry,553284,both
210,212,Florida,Wakulla,75,0,11,2,62,503,124,346,33,1,0,0,0,0,0,0,0,1,1,1,0,30,More regulations,Non constituitional carry,33739,both
211,213,Florida,Walton,114,1,15,4,94,755,130,569,56,1,0,0,0,0,0,0,0,1,1,1,0,30,More regulations,Non constituitional carry,74071,both
212,214,Florida,Bradford,65,0,12,3,50,226,82,123,21,1,0,0,0,0,0,0,0,1,1,1,0,30,More regulations,Non constituitional carry,28201,both
213,215,Florida,Calhoun,30,1,0,1,28,78,27,42,9,1,0,0,0,0,0,0,0,1,1,1,0,30,More regulations,Non constituitional carry,14105,both
214,216,Florida,Columbia,158,1,17,19,121,894,361,483,50,1,0,0,0,0,0,0,0,1,1,1,0,30,More regulations,Non constituitional carry,71686,both
215,217,Florida,DeSoto,104,0,17,6,81,512,147,321,44,1,0,0,0,0,0,0,0,1,1,1,0,30,More regulations,Non constituitional carry,38001,both
216,218,Florida,Dixie,85,1,14,2,68,147,88,44,15,1,0,0,0,0,0,0,0,1,1,1,0,30,More regulations,Non constituitional carry,16826,both
217,219,Florida,Franklin,59,0,1,0,58,211,33,169,9,1,0,0,0,0,0,0,0,1,1,1,0,30,More regulations,Non constituitional carry,12125,both
218,220,Florida,Glades,24,0,2,0,22,124,20,92,12,1,0,0,0,0,0,0,0,1,1,1,0,30,More regulations,Non constituitional carry,13811,both
219,221,Florida,Gulf,29,1,1,0,27,156,47,97,12,1,0,0,0,0,0,0,0,1,1,1,0,30,More regulations,Non constituitional carry,13639,both
220,222,Florida,Hamilton,41,1,4,4,32,186,56,119,11,1,0,0,0,0,0,0,0,1,1,1,0,30,More regulations,Non constituitional carry,14428,both
221,223,Florida,Hardee,47,1,4,4,38,270,79,167,24,1,0,0,0,0,0,0,0,1,1,1,0,30,More regulations,Non constituitional carry,26937,both
222,224,Florida,Hendry,126,7,19,11,89,630,254,328,48,1,0,0,0,0,0,0,0,1,1,1,0,30,More regulations,Non constituitional carry,42022,both
223,225,Florida,Holmes,72,0,12,3,57,158,54,97,7,1,0,0,0,0,0,0,0,1,1,1,0,30,More regulations,Non constituitional carry,19617,both
224,226,Florida,Lafayette,13,0,1,0,12,37,12,20,5,1,0,0,0,0,0,0,0,1,1,1,0,30,More regulations,Non constituitional carry,8422,both
225,227,Florida,Liberty,19,1,0,1,17,66,22,35,9,1,0,0,0,0,0,0,0,1,1,1,0,30,More regulations,Non constituitional carry,8354,both
226,228,Florida,Madison,109,0,14,3,92,174,71,101,2,1,0,0,0,0,0,0,0,1,1,1,0,30,More regulations,Non constituitional carry,18493,both
227,229,Florida,Monroe,186,2,19,23,142,681,86,557,38,1,0,0,0,0,0,0,0,1,1,1,0,30,More regulations,Non constituitional carry,74228,both
228,230,Florida,Okeechobee,162,2,21,25,114,780,153,549,78,1,0,0,0,0,0,0,0,1,1,1,0,30,More regulations,Non constituitional carry,42168,both
229,231,Florida,Putnam,124,4,21,10,89,797,217,528,52,1,0,0,0,0,0,0,0,1,1,1,0,30,More regulations,Non constituitional carry,74521,both
230,232,Florida,Suwannee,148,2,17,2,127,432,137,269,26,1,0,0,0,0,0,0,0,1,1,1,0,30,More regulations,Non constituitional carry,44417,both
231,233,Florida,Taylor,71,0,9,4,58,229,91,108,30,1,0,0,0,0,0,0,0,1,1,1,0,30,More regulations,Non constituitional carry,21569,both
232,234,Florida,Union,47,0,12,3,32,83,30,47,6,1,0,0,0,0,0,0,0,1,1,1,0,30,More regulations,Non constituitional carry,15237,both
233,235,Florida,Washington,32,0,0,1,31,132,44,74,14,1,0,0,0,0,0,0,0,1,1,1,0,30,More regulations,Non constituitional carry,25473,both
234,236,Georgia,Brooks,50,0,5,1,44,196,47,122,27,1,0,0,0,0,0,0,0,0,1,1,0,6,Fewer regulations,Non constituitional carry,15457,both
235,237,Georgia,Bryan,47,1,5,9,32,277,45,217,15,1,0,0,0,0,0,0,0,0,1,1,0,6,Fewer regulations,Non constituitional carry,39627,both
236,238,Georgia,Burke,27,0,2,3,22,225,57,142,26,1,0,0,0,0,0,0,0,0,1,1,0,6,Fewer regulations,Non constituitional carry,22383,both
237,239,Georgia,Butts,57,2,6,3,46,329,40,266,23,1,0,0,0,0,0,0,0,0,1,1,0,6,Fewer regulations,Non constituitional carry,24936,both
238,240,Georgia,Cherokee,74,0,19,12,43,1145,149,902,94,1,0,0,0,0,0,0,0,0,1,1,0,6,Fewer regulations,Non constituitional carry,258773,both
239,241,Georgia,Clayton,1440,33,220,422,765,7364,1627,4595,1142,1,0,0,0,0,0,0,0,0,1,1,0,6,Fewer regulations,Non constituitional carry,292256,both
240,242,Georgia,Cobb,6,0,0,0,6,74,0,71,3,1,0,0,0,0,0,0,0,0,1,1,0,6,Fewer regulations,Non constituitional carry,760141,both
241,243,Georgia,Coweta,596,5,53,10,528,1007,179,730,98,1,0,0,0,0,0,0,0,0,1,1,0,6,Fewer regulations,Non constituitional carry,148509,both
242,244,Georgia,Dougherty,0,0,0,0,0,56,0,55,1,1,0,0,0,0,0,0,0,0,1,1,0,6,Fewer regulations,Non constituitional carry,87956,both
243,246,Georgia,Echols,3,0,1,0,2,19,9,10,0,1,0,0,0,0,0,0,0,0,1,1,0,6,Fewer regulations,Non constituitional carry,4006,both
244,247,Georgia,Fayette,50,4,7,5,34,346,93,222,31,1,0,0,0,0,0,0,0,0,1,1,0,6,Fewer regulations,Non constituitional carry,114421,both
245,248,Georgia,Forsyth,123,1,22,7,93,1377,180,1077,120,1,0,0,0,0,0,0,0,0,1,1,0,6,Fewer regulations,Non constituitional carry,244252,both
246,249,Georgia,Hall,252,4,37,20,191,1315,288,876,151,1,0,0,0,0,0,0,0,0,1,1,0,6,Fewer regulations,Non constituitional carry,204441,both
247,250,Georgia,Haralson,146,1,8,2,135,384,102,234,48,1,0,0,0,0,0,0,0,0,1,1,0,6,Fewer regulations,Non constituitional carry,29792,both
248,251,Georgia,Heard,18,0,1,2,15,96,25,60,11,1,0,0,0,0,0,0,0,0,1,1,0,6,Fewer regulations,Non constituitional carry,11923,both
249,252,Georgia,Jasper,69,0,2,2,65,193,34,144,15,1,0,0,0,0,0,0,0,0,1,1,0,6,Fewer regulations,Non constituitional carry,14219,both
250,253,Georgia,Jones,22,0,2,2,18,303,81,192,30,1,0,0,0,0,0,0,0,0,1,1,0,6,Fewer regulations,Non constituitional carry,28735,both
251,254,Georgia,Lanier,22,0,0,1,21,117,33,71,13,1,0,0,0,0,0,0,0,0,1,1,0,6,Fewer regulations,Non constituitional carry,10423,both
252,255,Georgia,Lee,41,0,6,11,24,494,103,356,35,1,0,0,0,0,0,0,0,0,1,1,0,6,Fewer regulations,Non constituitional carry,29992,both
253,256,Georgia,Madison,99,1,3,2,93,363,60,280,23,1,0,0,0,0,0,0,0,0,1,1,0,6,Fewer regulations,Non constituitional carry,29880,both
254,257,Georgia,Marion,2,0,0,0,2,29,9,17,3,1,0,0,0,0,0,0,0,0,1,1,0,6,Fewer regulations,Non constituitional carry,8359,both
255,258,Georgia,McDuffie,28,0,3,6,19,178,67,101,10,1,0,0,0,0,0,0,0,0,1,1,0,6,Fewer regulations,Non constituitional carry,21312,both
256,259,Georgia,Meriwether,42,2,5,2,33,257,64,173,20,1,0,0,0,0,0,0,0,0,1,1,0,6,Fewer regulations,Non constituitional carry,21167,both
257,260,Georgia,Murray,47,0,5,3,39,85,16,51,18,1,0,0,0,0,0,0,0,0,1,1,0,6,Fewer regulations,Non constituitional carry,40096,both
258,261,Georgia,Newton,81,3,8,32,38,821,303,408,110,1,0,0,0,0,0,0,0,0,1,1,0,6,Fewer regulations,Non constituitional carry,111744,both
259,262,Georgia,Paulding,320,5,27,22,266,1862,314,1272,276,1,0,0,0,0,0,0,0,0,1,1,0,6,Fewer regulations,Non constituitional carry,168667,both
260,263,Georgia,Peach,25,0,6,3,16,156,32,106,18,1,0,0,0,0,0,0,0,0,1,1,0,6,Fewer regulations,Non constituitional carry,27546,both
261,264,Georgia,Pike,20,0,1,2,17,193,24,160,9,1,0,0,0,0,0,0,0,0,1,1,0,6,Fewer regulations,Non constituitional carry,18962,both
262,265,Georgia,Walton,39,1,10,7,21,444,74,322,48,1,0,0,0,0,0,0,0,0,1,1,0,6,Fewer regulations,Non constituitional carry,94593,both
263,266,Georgia,Berrien,51,1,3,0,47,132,31,92,9,1,0,0,0,0,0,0,0,0,1,1,0,6,Fewer regulations,Non constituitional carry,19397,both
264,267,Georgia,Bleckley,21,0,3,0,18,100,34,61,5,1,0,0,0,0,0,0,0,0,1,1,0,6,Fewer regulations,Non constituitional carry,12873,both
265,268,Georgia,Candler,9,0,1,3,5,41,9,31,1,1,0,0,0,0,0,0,0,0,1,1,0,6,Fewer regulations,Non constituitional carry,10803,both
266,269,Georgia,Cook,36,0,1,1,34,131,25,89,17,1,0,0,0,0,0,0,0,0,1,1,0,6,Fewer regulations,Non constituitional carry,17270,both
267,270,Georgia,Fannin,31,2,8,1,20,274,61,179,34,1,0,0,0,0,0,0,0,0,1,1,0,6,Fewer regulations,Non constituitional carry,26188,both
268,271,Georgia,Franklin,16,2,3,0,11,221,53,153,15,1,0,0,0,0,0,0,0,0,1,1,0,6,Fewer regulations,Non constituitional carry,23349,both
269,272,Georgia,Gilmer,72,0,16,0,56,327,73,226,28,1,0,0,0,0,0,0,0,0,1,1,0,6,Fewer regulations,Non constituitional carry,31369,both
270,273,Georgia,Hancock,15,0,0,0,15,50,15,28,7,1,0,0,0,0,0,0,0,0,1,1,0,6,Fewer regulations,Non constituitional carry,8457,both
271,274,Georgia,Jefferson,27,0,2,0,25,70,23,36,11,1,0,0,0,0,0,0,0,0,1,1,0,6,Fewer regulations,Non constituitional carry,15362,both
272,275,Georgia,Laurens,92,1,12,8,71,523,175,291,57,1,0,0,0,0,0,0,0,0,1,1,0,6,Fewer regulations,Non constituitional carry,47546,both
273,276,Georgia,Mitchell,28,0,2,2,24,265,40,196,29,1,0,0,0,0,0,0,0,0,1,1,0,6,Fewer regulations,Non constituitional carry,21863,both
274,277,Georgia,Pierce,31,0,5,2,24,321,72,219,30,1,0,0,0,0,0,0,0,0,1,1,0,6,Fewer regulations,Non constituitional carry,19465,both
275,278,Georgia,Pulaski,50,2,2,1,45,209,55,151,3,1,0,0,0,0,0,0,0,0,1,1,0,6,Fewer regulations,Non constituitional carry,11137,both
276,279,Georgia,Screven,37,0,0,4,33,112,41,59,12,1,0,0,0,0,0,0,0,0,1,1,0,6,Fewer regulations,Non constituitional carry,13966,both
277,280,Georgia,Thomas,60,0,17,11,32,477,106,322,49,1,0,0,0,0,0,0,0,0,1,1,0,6,Fewer regulations,Non constituitional carry,44451,both
278,281,Georgia,Towns,23,0,3,0,20,88,17,67,4,1,0,0,0,0,0,0,0,0,1,1,0,6,Fewer regulations,Non constituitional carry,12037,both
279,282,Georgia,Treutlen,5,0,1,0,4,34,10,22,2,1,0,0,0,0,0,0,0,0,1,1,0,6,Fewer regulations,Non constituitional carry,6901,both
280,283,Georgia,Ware,83,1,3,3,76,432,62,354,16,1,0,0,0,0,0,0,0,0,1,1,0,6,Fewer regulations,Non constituitional carry,35734,both
281,284,Georgia,White,22,0,1,1,20,136,51,77,8,1,0,0,0,0,0,0,0,0,1,1,0,6,Fewer regulations,Non constituitional carry,30798,both
282,285,Georgia,Wilkes,22,0,1,0,21,30,6,20,4,1,0,0,0,0,0,0,0,0,1,1,0,6,Fewer regulations,Non constituitional carry,9777,both
283,286,Georgia,Wilkinson,10,0,0,1,9,34,16,14,4,1,0,0,0,0,0,0,0,0,1,1,0,6,Fewer regulations,Non constituitional carry,8954,both
284,287,Hawaii,Maui,449,1,110,67,271,4984,577,3746,661,1,1,1,1,1,1,0,0,0,1,1,1,80,More regulations,Non constituitional carry,167417,both
285,288,Idaho,Ada,257,0,67,4,186,595,131,443,21,0,0,0,0,0,0,0,0,0,0,0,0,1,Fewer regulations,Constitutional carry,481587,both
286,289,Idaho,Bannock,5,0,2,0,3,37,9,20,8,0,0,0,0,0,0,0,0,0,0,0,0,1,Fewer regulations,Constitutional carry,87808,both
287,290,Idaho,Boise,17,0,1,1,15,62,7,51,4,0,0,0,0,0,0,0,0,0,0,0,0,1,Fewer regulations,Constitutional carry,7831,both
288,291,Idaho,Bonneville,109,1,15,3,90,607,157,409,41,0,0,0,0,0,0,0,0,0,0,0,0,1,Fewer regulations,Constitutional carry,119062,both
289,292,Idaho,Butte,7,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fewer regulations,Constitutional carry,2597,both
290,293,Idaho,Canyon,117,1,28,3,85,430,139,200,91,0,0,0,0,0,0,0,0,0,0,0,0,1,Fewer regulations,Constitutional carry,229849,both
291,294,Idaho,Franklin,8,1,0,0,7,34,20,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fewer regulations,Constitutional carry,13876,both
292,295,Idaho,Gem,22,1,3,0,18,64,25,32,7,0,0,0,0,0,0,0,0,0,0,0,0,1,Fewer regulations,Constitutional carry,18112,both
293,296,Idaho,Jefferson,19,0,2,0,17,68,12,50,6,0,0,0,0,0,0,0,0,0,0,0,0,1,Fewer regulations,Constitutional carry,29871,both
294,297,Idaho,Jerome,13,0,2,0,11,95,32,52,11,0,0,0,0,0,0,0,0,0,0,0,0,1,Fewer regulations,Constitutional carry,24412,both
295,298,Idaho,Kootenai,149,1,15,4,129,707,175,490,42,0,0,0,0,0,0,0,0,0,0,0,0,1,Fewer regulations,Constitutional carry,165697,both
296,299,Idaho,Nez Perce,8,0,4,0,4,83,11,67,5,0,0,0,0,0,0,0,0,0,0,0,0,1,Fewer regulations,Constitutional carry,40408,both
297,300,Idaho,Owyhee,30,0,6,0,24,60,14,39,7,0,0,0,0,0,0,0,0,0,0,0,0,1,Fewer regulations,Constitutional carry,11823,both
298,301,Idaho,Power,10,0,5,0,5,29,5,21,3,0,0,0,0,0,0,0,0,0,0,0,0,1,Fewer regulations,Constitutional carry,7681,both
299,302,Idaho,Twin Falls,42,0,9,0,33,136,60,62,14,0,0,0,0,0,0,0,0,0,0,0,0,1,Fewer regulations,Constitutional carry,86878,both
300,303,Idaho,Adams,10,0,0,0,10,43,6,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fewer regulations,Constitutional carry,4294,both
301,304,Idaho,Benewah,25,1,1,1,22,36,7,22,7,0,0,0,0,0,0,0,0,0,0,0,0,1,Fewer regulations,Constitutional carry,9298,both
302,305,Idaho,Bingham,27,1,4,1,21,154,44,95,15,0,0,0,0,0,0,0,0,0,0,0,0,1,Fewer regulations,Constitutional carry,46811,both
303,306,Idaho,Blaine,5,0,2,0,3,18,7,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Fewer regulations,Constitutional carry,23021,both
304,307,Idaho,Bonner,26,0,1,0,25,342,111,190,41,0,0,0,0,0,0,0,0,0,0,0,0,1,Fewer regulations,Constitutional carry,45739,both
305,308,Idaho,Camas,3,0,0,0,3,8,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fewer regulations,Constitutional carry,1106,both
306,309,Idaho,Cassia,34,0,1,1,32,257,23,209,25,0,0,0,0,0,0,0,0,0,0,0,0,1,Fewer regulations,Constitutional carry,24030,both
307,310,Idaho,Clark,1,0,1,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fewer regulations,Constitutional carry,845,both
308,311,Idaho,Custer,4,1,1,0,2,16,4,11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Fewer regulations,Constitutional carry,4315,both
309,312,Idaho,Elmore,29,1,3,0,25,55,7,38,10,0,0,0,0,0,0,0,0,0,0,0,0,1,Fewer regulations,Constitutional carry,27511,both
310,313,Idaho,Fremont,2,0,1,0,1,42,5,34,3,0,0,0,0,0,0,0,0,0,0,0,0,1,Fewer regulations,Constitutional carry,13099,both
311,314,Idaho,Gooding,19,1,2,0,16,41,11,19,11,0,0,0,0,0,0,0,0,0,0,0,0,1,Fewer regulations,Constitutional carry,15179,both
312,315,Idaho,Idaho,26,0,3,1,22,63,20,35,8,0,0,0,0,0,0,0,0,0,0,0,0,1,Fewer regulations,Constitutional carry,16667,both
313,316,Idaho,Latah,14,1,7,0,6,89,22,63,4,0,0,0,0,0,0,0,0,0,0,0,0,1,Fewer regulations,Constitutional carry,40108,both
314,317,Idaho,Lemhi,6,0,0,0,6,9,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,Fewer regulations,Constitutional carry,8027,both
315,318,Idaho,Lewis,5,0,0,0,5,49,11,29,9,0,0,0,0,0,0,0,0,0,0,0,0,1,Fewer regulations,Constitutional carry,3838,both
316,319,Idaho,Lincoln,17,0,2,0,15,26,9,15,2,0,0,0,0,0,0,0,0,0,0,0,0,1,Fewer regulations,Constitutional carry,5366,both
317,320,Idaho,Madison,22,0,7,0,15,54,12,34,8,0,0,0,0,0,0,0,0,0,0,0,0,1,Fewer regulations,Constitutional carry,39907,both
318,321,Idaho,Minidoka,12,0,1,0,11,82,21,53,8,0,0,0,0,0,0,0,0,0,0,0,0,1,Fewer regulations,Constitutional carry,21039,both
319,322,Idaho,Oneida,5,0,1,0,4,19,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0,1,Fewer regulations,Constitutional carry,4531,both
320,323,Idaho,Payette,14,0,3,0,11,85,7,66,12,0,0,0,0,0,0,0,0,0,0,0,0,1,Fewer regulations,Constitutional carry,23951,both
321,324,Idaho,Shoshone,14,0,2,0,12,106,34,62,10,0,0,0,0,0,0,0,0,0,0,0,0,1,Fewer regulations,Constitutional carry,12882,both
322,325,Idaho,Teton,15,0,2,0,13,33,4,28,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Fewer regulations,Constitutional carry,12142,both
323,326,Idaho,Valley,22,0,6,0,16,58,22,35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Fewer regulations,Constitutional carry,11392,both
324,327,Idaho,Washington,5,0,1,0,4,16,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Fewer regulations,Constitutional carry,10194,both
325,328,Illinois,Alexander,6,0,1,0,5,53,15,37,1,1,0,1,1,0,0,0,0,0,1,1,1,69,More regulations,Non constituitional carry,5761,both
326,329,Illinois,Boone,27,0,12,1,14,146,34,103,9,1,0,1,1,0,0,0,0,0,1,1,1,69,More regulations,Non constituitional carry,53544,both
327,330,Illinois,Champaign,48,0,24,9,15,405,130,251,24,1,0,1,1,0,0,0,0,0,1,1,1,69,More regulations,Non constituitional carry,209689,both
328,331,Illinois,Clinton,9,0,1,1,7,73,12,58,3,1,0,1,1,0,0,0,0,0,1,1,1,69,More regulations,Non constituitional carry,37562,both
329,332,Illinois,Cook,231,4,61,37,129,1035,156,745,134,1,0,1,1,0,0,0,0,0,1,1,1,69,More regulations,Non constituitional carry,5150233,both
330,333,Illinois,DeKalb,28,0,3,7,18,85,42,42,1,1,0,1,1,0,0,0,0,0,1,1,1,69,More regulations,Non constituitional carry,104897,both
331,334,Illinois,DuPage,81,1,21,12,47,434,120,272,42,1,0,1,1,0,0,0,0,0,1,1,1,69,More regulations,Non constituitional carry,922921,both
332,335,Illinois,Fulton,29,0,2,4,23,155,60,87,8,1,0,1,1,0,0,0,0,0,1,1,1,69,More regulations,Non constituitional carry,34340,both
333,336,Illinois,Grundy,20,1,6,2,11,79,19,58,2,1,0,1,1,0,0,0,0,0,1,1,1,69,More regulations,Non constituitional carry,51054,both
334,337,Illinois,Henry,6,0,0,0,6,51,11,36,4,1,0,1,1,0,0,0,0,0,1,1,1,69,More regulations,Non constituitional carry,48913,both
335,338,Illinois,Jackson,29,0,8,1,20,299,115,163,21,1,0,1,1,0,0,0,0,0,1,1,1,69,More regulations,Non constituitional carry,56750,both
336,339,Illinois,Jersey,25,0,15,0,10,115,37,67,11,1,0,1,1,0,0,0,0,0,1,1,1,69,More regulations,Non constituitional carry,21773,both
